number_of_rentals,season,month,day,weekday,hour,is_holiday,is_weekend,temp_C,perceived_temp_C,humidity_percent,wind_speed_kmh,weather_code
601,0,4,15,4,12,0,0,11.5,11.5,82.5,17.0,10
276,0,4,15,4,13,0,0,11.5,11.5,85.0,15.0,7
288,0,4,15,4,14,0,0,12.0,12.0,82.0,19.0,7
477,0,4,15,4,15,0,0,11.5,11.5,85.0,16.5,7
811,0,4,15,4,16,0,0,11.5,11.5,82.5,15.0,7
1355,0,4,15,4,17,0,0,10.5,9.5,91.0,9.0,7
920,0,4,15,4,18,0,0,10.0,8.5,88.0,10.0,7
656,0,4,15,4,19,0,0,10.0,9.0,94.0,8.0,7
536,0,4,15,4,20,0,0,10.0,8.0,91.0,12.0,7
464,0,4,15,4,21,0,0,10.0,8.0,88.0,14.0,7
396,0,4,15,4,22,0,0,9.5,7.5,91.0,17.0,3
387,0,4,15,4,23,0,0,9.5,7.5,84.5,16.0,3
328,0,4,16,5,0,0,1,9.0,7.0,87.0,13.0,7
218,0,4,16,5,1,0,1,9.0,6.0,84.5,23.0,2
172,0,4,16,5,2,0,1,8.0,5.0,82.0,21.0,3
113,0,4,16,5,3,0,1,7.5,4.5,81.5,20.0,3
88,0,4,16,5,4,0,1,7.0,4.0,81.0,18.0,3
66,0,4,16,5,5,0,1,6.0,2.0,81.0,20.0,4
92,0,4,16,5,6,0,1,6.0,3.0,81.0,16.0,3
242,0,4,16,5,7,0,1,6.0,3.0,81.0,15.0,3
475,0,4,16,5,8,0,1,7.0,4.0,76.0,16.0,7
824,0,4,16,5,9,0,1,6.0,3.0,76.0,19.0,3
1107,0,4,16,5,10,0,1,6.0,3.0,76.0,16.0,3
1171,0,4,16,5,11,0,1,6.0,3.0,81.0,17.0,3
1132,0,4,16,5,12,0,1,6.0,3.0,76.0,19.0,7
1165,0,4,16,5,13,0,1,6.5,3.5,76.0,17.0,7
1188,0,4,16,5,14,0,1,6.5,3.5,73.5,17.0,7
1465,0,4,16,5,15,0,1,7.5,5.0,62.0,16.0,7
1397,0,4,16,5,16,0,1,8.0,5.5,59.5,15.0,2
1468,0,4,16,5,17,0,1,8.5,6.5,51.5,13.0,2
1513,0,4,16,5,18,0,1,9.0,7.0,48.0,14.0,2
1142,0,4,16,5,19,0,1,8.5,6.0,55.5,16.0,2
770,0,4,16,5,20,0,1,7.0,5.0,63.5,11.0,1
489,0,4,16,5,21,0,1,6.5,5.0,68.5,7.0,1
454,0,4,16,5,22,0,1,6.0,4.0,71.0,8.0,1
492,0,4,16,5,23,0,1,5.5,3.0,76.0,11.0,2
389,0,4,17,6,0,0,1,4.5,3.0,78.5,7.5,1
292,0,4,17,6,1,0,1,4.0,4.0,81.0,4.0,1
230,0,4,17,6,2,0,1,4.0,3.0,84.0,6.5,1
177,0,4,17,6,3,0,1,4.0,2.0,84.0,9.0,1
88,0,4,17,6,4,0,1,4.0,2.0,81.0,9.0,1
70,0,4,17,6,5,0,1,3.0,1.0,81.0,7.0,1
95,0,4,17,6,6,0,1,3.0,1.0,87.0,7.0,1
185,0,4,17,6,7,0,1,4.5,2.5,78.5,8.0,1
398,0,4,17,6,8,0,1,5.5,3.0,73.5,10.0,1
862,0,4,17,6,9,0,1,6.5,4.5,66.0,9.0,1
1394,0,4,17,6,10,0,1,7.5,5.5,57.0,12.0,3
2015,0,4,17,6,11,0,1,8.5,6.5,51.5,13.0,2
2518,0,4,17,6,12,0,1,9.0,7.0,48.0,12.0,3
2761,0,4,17,6,13,0,1,9.5,7.5,43.0,12.0,3
2584,0,4,17,6,14,0,1,10.5,9.5,42.0,13.0,1
2601,0,4,17,6,15,0,1,11.0,11.0,38.0,8.0,1
2536,0,4,17,6,16,0,1,11.0,11.0,39.5,10.0,1
2328,0,4,17,6,17,0,1,11.0,11.0,39.5,9.0,1
2010,0,4,17,6,18,0,1,12.0,12.0,33.0,7.0,1
1369,0,4,17,6,19,0,1,11.0,11.0,38.0,8.0,1
819,0,4,17,6,20,0,1,10.0,10.0,47.0,4.0,1
506,0,4,17,6,21,0,1,10.0,10.0,47.0,5.0,1
398,0,4,17,6,22,0,1,9.5,9.0,48.5,7.5,1
260,0,4,17,6,23,0,1,8.5,6.5,51.5,10.0,1
141,0,4,18,0,0,0,0,7.5,5.5,59.0,10.0,1
101,0,4,18,0,1,0,0,7.0,5.0,57.0,12.0,1
37,0,4,18,0,2,0,0,7.0,5.0,59.0,12.0,1
32,0,4,18,0,3,0,0,6.0,3.0,66.0,14.0,1
41,0,4,18,0,4,0,0,5.5,2.5,73.5,13.0,1
106,0,4,18,0,5,0,0,5.0,2.0,76.0,13.0,1
640,0,4,18,0,6,0,0,5.5,2.5,76.0,15.0,1
2187,0,4,18,0,7,0,0,6.5,3.5,73.5,18.0,1
4163,0,4,18,0,8,0,0,8.0,5.0,66.0,18.0,1
2096,0,4,18,0,9,0,0,9.5,7.0,60.0,18.0,1
957,0,4,18,0,10,0,0,11.5,11.5,50.5,20.0,3
796,0,4,18,0,11,0,0,10.5,9.0,58.0,24.0,3
968,0,4,18,0,12,0,0,11.0,11.0,58.0,25.0,3
1017,0,4,18,0,13,0,0,11.0,11.0,58.0,22.0,3
929,0,4,18,0,14,0,0,11.5,11.5,56.0,21.5,3
1075,0,4,18,0,15,0,0,12.0,12.0,54.0,19.5,3
1575,0,4,18,0,16,0,0,12.0,12.0,54.0,19.5,3
3533,0,4,18,0,17,0,0,12.0,12.0,52.5,19.5,3
3324,0,4,18,0,18,0,0,12.0,12.0,54.0,18.0,3
1966,0,4,18,0,19,0,0,12.0,12.0,56.0,17.0,3
1045,0,4,18,0,20,0,0,12.0,12.0,56.0,14.0,3
696,0,4,18,0,21,0,0,11.5,11.5,60.0,15.0,4
516,0,4,18,0,22,0,0,11.0,11.0,62.0,16.0,4
279,0,4,18,0,23,0,0,11.0,11.0,64.5,16.0,1
154,0,4,19,1,0,0,0,11.0,11.0,67.0,16.0,1
76,0,4,19,1,1,0,0,10.5,9.5,69.0,13.0,4
42,0,4,19,1,2,0,0,10.0,8.0,71.0,13.0,4
35,0,4,19,1,3,0,0,10.0,8.5,71.0,10.0,4
50,0,4,19,1,4,0,0,10.0,8.5,71.0,9.0,1
114,0,4,19,1,5,0,0,10.0,9.0,71.0,7.0,1
726,0,4,19,1,6,0,0,10.0,9.0,73.5,7.0,1
2449,0,4,19,1,7,0,0,10.0,9.0,76.0,7.0,2
4486,0,4,19,1,8,0,0,10.5,10.0,66.5,9.0,2
2152,0,4,19,1,9,0,0,11.0,11.0,58.0,8.0,2
1019,0,4,19,1,10,0,0,12.0,12.0,51.0,9.5,3
948,0,4,19,1,11,0,0,12.5,12.5,45.5,10.0,2
1333,0,4,19,1,12,0,0,13.0,13.0,42.5,6.5,2
1320,0,4,19,1,13,0,0,14.0,14.0,41.0,11.0,2
1352,0,4,19,1,14,0,0,14.0,14.0,40.0,15.0,1
1482,0,4,19,1,15,0,0,15.0,15.0,39.0,10.0,1
2112,0,4,19,1,16,0,0,15.0,15.0,39.0,14.0,1
4097,0,4,19,1,17,0,0,14.0,14.0,44.5,16.0,1
4049,0,4,19,1,18,0,0,12.5,12.5,56.5,22.0,1
2264,0,4,19,1,19,0,0,10.5,9.0,64.5,21.0,1
1286,0,4,19,1,20,0,0,9.5,6.5,76.5,23.0,1
822,0,4,19,1,21,0,0,9.0,6.0,82.0,19.5,1
578,0,4,19,1,22,0,0,9.0,6.0,79.0,18.0,1
396,0,4,19,1,23,0,0,8.0,5.5,82.0,14.0,1
196,0,4,20,2,0,0,0,8.0,5.0,82.0,15.0,1
102,0,4,20,2,1,0,0,7.0,5.0,81.0,13.0,1
56,0,4,20,2,2,0,0,6.5,4.5,84.0,10.0,1
32,0,4,20,2,3,0,0,6.0,4.0,87.0,10.0,1
53,0,4,20,2,4,0,0,5.5,4.5,90.0,6.0,1
119,0,4,20,2,5,0,0,5.0,3.5,90.0,6.5,1
729,0,4,20,2,6,0,0,5.5,3.5,90.0,8.0,1
2502,0,4,20,2,7,0,0,6.5,4.5,84.0,12.0,2
4646,0,4,20,2,8,0,0,8.5,6.0,79.0,15.0,2
2233,0,4,20,2,9,0,0,9.5,6.5,69.0,23.0,2
1086,0,4,20,2,10,0,0,11.0,11.0,60.0,26.0,2
1026,0,4,20,2,11,0,0,12.0,12.0,58.0,25.0,2
1324,0,4,20,2,12,0,0,12.0,12.0,60.5,26.0,1
1495,0,4,20,2,13,0,0,12.0,12.0,60.5,28.0,1
1462,0,4,20,2,14,0,0,13.0,13.0,59.0,26.0,1
1644,0,4,20,2,15,0,0,13.0,13.0,57.0,25.0,1
2114,0,4,20,2,16,0,0,12.0,12.0,56.0,26.0,1
4137,0,4,20,2,17,0,0,12.0,12.0,51.0,29.0,1
3932,0,4,20,2,18,0,0,11.0,11.0,58.0,29.0,1
2284,0,4,20,2,19,0,0,10.0,7.0,64.5,27.0,1
1246,0,4,20,2,20,0,0,9.0,6.0,71.0,24.0,1
744,0,4,20,2,21,0,0,8.0,5.0,79.0,19.5,1
617,0,4,20,2,22,0,0,8.0,5.0,82.0,16.0,1
418,0,4,20,2,23,0,0,8.0,5.5,82.0,14.0,1
186,0,4,21,3,0,0,0,8.0,5.5,84.5,14.0,2
100,0,4,21,3,1,0,0,8.0,5.0,87.0,15.0,1
72,0,4,21,3,2,0,0,8.0,6.0,82.0,10.0,1
36,0,4,21,3,3,0,0,7.0,6.0,87.0,7.0,1
47,0,4,21,3,4,0,0,6.0,4.0,93.0,7.0,1
116,0,4,21,3,5,0,0,6.5,4.5,93.0,9.0,1
694,0,4,21,3,6,0,0,7.5,5.0,90.0,14.0,1
2376,0,4,21,3,7,0,0,8.5,5.5,87.0,21.5,2
4255,0,4,21,3,8,0,0,10.0,7.0,82.0,27.0,2
2057,0,4,21,3,9,0,0,10.5,9.0,77.0,21.0,2
1047,0,4,21,3,10,0,0,12.5,12.5,67.0,23.0,1
1074,0,4,21,3,11,0,0,13.0,13.0,59.0,31.0,1
1231,0,4,21,3,12,0,0,14.0,14.0,53.0,30.0,1
1316,0,4,21,3,13,0,0,13.5,13.5,57.0,29.0,1
1312,0,4,21,3,14,0,0,14.5,14.5,48.0,29.0,1
1482,0,4,21,3,15,0,0,14.5,14.5,51.0,28.0,1
2040,0,4,21,3,16,0,0,14.0,14.0,49.5,29.0,1
3539,0,4,21,3,17,0,0,13.0,13.0,49.0,24.0,1
3634,0,4,21,3,18,0,0,12.5,12.5,45.5,25.0,1
1982,0,4,21,3,19,0,0,12.0,12.0,45.5,24.0,1
1096,0,4,21,3,20,0,0,11.0,11.0,48.5,21.0,1
832,0,4,21,3,21,0,0,10.5,9.5,50.5,18.0,1
629,0,4,21,3,22,0,0,10.0,8.0,62.5,15.0,1
459,0,4,21,3,23,0,0,10.0,8.0,67.0,13.0,1
257,0,4,22,4,0,0,0,10.0,8.5,67.0,13.0,1
142,0,4,22,4,1,0,0,9.0,6.0,66.0,17.0,1
75,0,4,22,4,2,0,0,9.0,6.0,66.0,20.0,1
52,0,4,22,4,3,0,0,9.0,6.0,62.0,19.5,1
56,0,4,22,4,4,0,0,9.0,6.0,62.0,18.0,1
112,0,4,22,4,5,0,0,9.0,6.5,64.0,15.0,1
591,0,4,22,4,6,0,0,8.5,5.5,68.5,16.0,1
2002,0,4,22,4,7,0,0,9.0,6.0,73.5,19.5,2
3908,0,4,22,4,8,0,0,9.0,6.0,76.0,19.0,2
2005,0,4,22,4,9,0,0,10.0,7.0,71.0,24.0,3
1083,0,4,22,4,10,0,0,10.5,9.0,71.5,25.0,3
999,0,4,22,4,11,0,0,10.5,9.0,69.0,27.0,3
1203,0,4,22,4,12,0,0,11.0,11.0,72.0,22.0,2
1303,0,4,22,4,13,0,0,11.0,11.0,72.0,23.0,7
874,0,4,22,4,14,0,0,11.0,11.0,72.0,22.0,7
777,0,4,22,4,15,0,0,10.5,9.0,77.0,23.0,7
924,0,4,22,4,16,0,0,9.5,6.5,79.0,24.0,7
1350,0,4,22,4,17,0,0,9.0,6.0,84.5,21.5,7
951,0,4,22,4,18,0,0,8.0,5.0,87.0,21.0,7
618,0,4,22,4,19,0,0,8.0,5.0,87.0,17.0,7
368,0,4,22,4,20,0,0,7.5,4.5,87.0,18.5,7
271,0,4,22,4,21,0,0,7.0,4.0,81.0,18.5,7
225,0,4,22,4,22,0,0,7.0,4.5,81.0,13.0,7
196,0,4,22,4,23,0,0,7.0,5.0,84.0,11.0,7
200,0,4,23,5,0,0,1,7.0,5.0,76.0,12.0,7
172,0,4,23,5,1,0,1,7.0,5.5,81.0,8.0,2
122,0,4,23,5,2,0,1,6.0,4.0,84.0,10.0,2
92,0,4,23,5,3,0,1,6.0,4.0,81.0,11.0,2
59,0,4,23,5,4,0,1,5.0,2.5,87.0,10.0,1
72,0,4,23,5,5,0,1,5.0,2.5,87.0,10.0,1
101,0,4,23,5,6,0,1,4.5,1.5,90.0,13.0,2
222,0,4,23,5,7,0,1,6.0,3.0,81.0,15.0,2
534,0,4,23,5,8,0,1,6.5,3.5,76.0,17.0,2
990,0,4,23,5,9,0,1,7.0,4.0,71.0,19.0,2
1278,0,4,23,5,10,0,1,8.0,5.0,62.0,18.0,3
1574,0,4,23,5,11,0,1,8.0,5.0,62.0,22.0,2
1848,0,4,23,5,12,0,1,8.0,5.0,66.0,15.0,7
1946,0,4,23,5,13,0,1,9.5,7.0,54.0,17.0,2
1823,0,4,23,5,14,0,1,9.0,6.0,50.0,24.0,2
1902,0,4,23,5,15,0,1,9.5,7.0,46.5,20.5,2
1856,0,4,23,5,16,0,1,9.5,7.0,48.5,19.5,2
1903,0,4,23,5,17,0,1,9.5,6.5,41.5,18.5,2
1662,0,4,23,5,18,0,1,10.0,8.0,40.0,17.0,1
1278,0,4,23,5,19,0,1,9.0,7.5,50.0,10.0,1
743,0,4,23,5,20,0,1,8.5,7.5,51.5,6.5,1
509,0,4,23,5,21,0,1,8.0,7.5,53.0,5.0,1
463,0,4,23,5,22,0,1,8.0,7.5,55.0,5.5,1
413,0,4,23,5,23,0,1,8.0,7.5,55.0,5.0,1
390,0,4,24,6,0,0,1,7.0,6.0,63.5,6.5,1
305,0,4,24,6,1,0,1,7.0,6.0,66.0,6.0,1
229,0,4,24,6,2,0,1,7.0,6.0,66.0,7.0,7
153,0,4,24,6,3,0,1,7.0,6.0,66.0,7.0,7
90,0,4,24,6,4,0,1,5.5,2.5,78.5,13.0,7
58,0,4,24,6,5,0,1,4.5,1.5,84.0,15.0,7
56,0,4,24,6,6,0,1,4.0,1.5,87.0,10.0,7
127,0,4,24,6,7,0,1,4.0,1.5,87.0,10.0,7
301,0,4,24,6,8,0,1,4.0,1.5,87.0,10.0,7
642,0,4,24,6,9,0,1,6.0,3.0,76.0,14.0,3
1201,0,4,24,6,10,0,1,7.0,4.0,59.0,18.0,3
1528,0,4,24,6,11,0,1,8.0,5.0,53.0,17.0,2
1740,0,4,24,6,12,0,1,8.5,5.5,46.5,19.5,2
1881,0,4,24,6,13,0,1,9.0,5.5,46.0,24.0,2
1736,0,4,24,6,14,0,1,9.0,6.5,46.0,15.0,3
1586,0,4,24,6,15,0,1,9.0,6.0,50.0,21.0,3
1431,0,4,24,6,16,0,1,9.0,6.0,50.0,18.0,2
1489,0,4,24,6,17,0,1,9.0,6.5,48.0,16.0,2
1370,0,4,24,6,18,0,1,9.0,7.0,54.0,13.0,2
898,0,4,24,6,19,0,1,9.0,7.5,60.0,12.0,7
532,0,4,24,6,20,0,1,8.5,7.5,69.0,7.0,7
373,0,4,24,6,21,0,1,7.5,7.0,78.5,5.5,3
260,0,4,24,6,22,0,1,8.0,6.0,76.0,10.0,2
221,0,4,24,6,23,0,1,8.0,5.5,76.0,14.0,3
127,0,4,25,0,0,0,0,8.0,5.0,76.0,18.5,2
69,0,4,25,0,1,0,0,8.0,5.0,76.0,19.0,3
36,0,4,25,0,2,0,0,8.0,5.0,76.0,15.0,2
46,0,4,25,0,3,0,0,8.0,5.0,76.0,19.0,1
69,0,4,25,0,4,0,0,7.0,4.0,81.0,16.0,2
117,0,4,25,0,5,0,0,7.0,4.0,78.5,17.0,2
638,0,4,25,0,6,0,0,7.0,4.0,76.0,20.0,2
2061,0,4,25,0,7,0,0,7.5,4.5,76.0,16.0,2
3942,0,4,25,0,8,0,0,8.0,5.0,76.0,18.0,1
1873,0,4,25,0,9,0,0,9.5,7.0,73.5,19.5,2
885,0,4,25,0,10,0,0,10.0,7.0,67.0,23.0,2
775,0,4,25,0,11,0,0,10.0,7.0,67.0,23.0,7
921,0,4,25,0,12,0,0,11.0,11.0,60.0,22.0,7
868,0,4,25,0,13,0,0,11.0,11.0,58.0,25.0,2
901,0,4,25,0,14,0,0,11.5,11.5,62.5,27.0,7
811,0,4,25,0,15,0,0,11.0,9.5,62.5,27.5,3
1041,0,4,25,0,16,0,0,9.5,8.5,74.5,18.5,7
3006,0,4,25,0,17,0,0,10.0,8.0,69.0,14.0,2
2707,0,4,25,0,18,0,0,7.0,3.5,81.0,19.5,7
1460,0,4,25,0,19,0,0,6.0,2.5,78.5,21.0,7
684,0,4,25,0,20,0,0,5.0,2.5,81.0,13.0,7
501,0,4,25,0,21,0,0,4.0,3.0,87.0,6.0,2
351,0,4,25,0,22,0,0,4.0,1.5,87.0,10.0,2
260,0,4,25,0,23,0,0,5.0,2.5,81.0,11.0,1
116,0,4,26,1,0,0,0,4.5,2.0,81.0,10.0,1
65,0,4,26,1,1,0,0,5.0,2.0,78.5,16.0,1
30,0,4,26,1,2,0,0,5.0,1.0,76.0,19.0,1
24,0,4,26,1,3,0,0,5.0,1.5,76.0,17.0,1
40,0,4,26,1,4,0,0,4.0,0.0,72.5,18.0,1
123,0,4,26,1,5,0,0,4.0,0.0,65.0,19.5,1
700,0,4,26,1,6,0,0,4.0,0.0,65.0,18.5,1
2333,0,4,26,1,7,0,0,4.5,0.5,63.0,19.5,1
4413,0,4,26,1,8,0,0,5.5,1.5,63.5,22.0,2
2055,0,4,26,1,9,0,0,6.0,2.0,63.5,24.0,2
1038,0,4,26,1,10,0,0,7.0,3.0,59.0,23.0,2
920,0,4,26,1,11,0,0,8.0,4.0,50.0,26.0,7
1040,0,4,26,1,12,0,0,8.5,5.0,48.0,25.0,10
974,0,4,26,1,13,0,0,8.0,5.0,53.5,18.0,10
819,0,4,26,1,14,0,0,8.0,5.0,53.0,19.5,10
1014,0,4,26,1,15,0,0,8.5,4.5,45.0,27.5,2
1585,0,4,26,1,16,0,0,9.0,5.5,41.5,24.0,2
3269,0,4,26,1,17,0,0,9.5,6.5,41.5,22.0,7
2906,0,4,26,1,18,0,0,8.0,4.0,49.5,26.0,7
1726,0,4,26,1,19,0,0,7.0,3.0,59.0,26.0,2
1023,0,4,26,1,20,0,0,6.0,2.0,66.0,22.0,2
658,0,4,26,1,21,0,0,6.0,3.0,66.0,19.0,1
447,0,4,26,1,22,0,0,5.0,1.0,70.0,21.0,1
310,0,4,26,1,23,0,0,5.0,1.0,73.0,20.0,7
135,0,4,27,2,0,0,0,5.0,1.0,76.0,19.0,2
55,0,4,27,2,1,0,0,5.0,1.0,76.0,19.5,1
32,0,4,27,2,2,0,0,4.0,0.5,81.0,16.0,1
27,0,4,27,2,3,0,0,4.0,1.0,81.0,13.0,1
44,0,4,27,2,4,0,0,4.0,1.0,81.0,14.0,1
96,0,4,27,2,5,0,0,4.0,1.0,78.0,14.0,1
672,0,4,27,2,6,0,0,3.5,-0.5,78.0,16.0,2
2313,0,4,27,2,7,0,0,4.0,0.5,75.0,17.0,2
4294,0,4,27,2,8,0,0,5.5,2.5,71.0,16.0,1
2091,0,4,27,2,9,0,0,7.0,4.0,61.0,15.0,2
1022,0,4,27,2,10,0,0,7.5,4.5,57.0,19.0,2
842,0,4,27,2,11,0,0,8.0,5.0,48.0,19.5,2
1142,0,4,27,2,12,0,0,9.5,7.0,43.0,18.5,7
1118,0,4,27,2,13,0,0,10.0,9.0,36.0,8.0,7
1073,0,4,27,2,14,0,0,10.5,9.5,36.0,10.0,7
1254,0,4,27,2,15,0,0,10.5,10.0,36.0,6.5,2
1774,0,4,27,2,16,0,0,10.5,9.5,34.5,14.0,7
3375,0,4,27,2,17,0,0,8.0,5.0,53.5,18.5,7
3125,0,4,27,2,18,0,0,9.0,8.0,44.5,7.5,7
1854,0,4,27,2,19,0,0,8.5,7.0,49.5,9.0,7
934,0,4,27,2,20,0,0,5.5,3.0,73.0,14.0,7
345,0,4,27,2,21,0,0,5.5,3.5,78.5,9.0,7
285,0,4,27,2,22,0,0,4.5,1.5,84.0,11.0,7
255,0,4,27,2,23,0,0,4.0,3.0,87.0,6.0,7
65,0,4,28,3,0,0,0,5.0,4.5,81.0,5.0,7
91,0,4,28,3,1,0,0,5.0,4.5,84.0,3.0,3
40,0,4,28,3,2,0,0,5.0,3.0,87.0,9.0,1
31,0,4,28,3,3,0,0,4.5,2.5,87.0,8.0,1
32,0,4,28,3,4,0,0,3.5,0.5,87.0,10.0,1
112,0,4,28,3,5,0,0,3.0,1.0,93.0,7.5,1
668,0,4,28,3,6,0,0,3.0,0.0,93.0,12.0,1
2267,0,4,28,3,7,0,0,4.5,2.0,84.0,10.0,1
4170,0,4,28,3,8,0,0,5.5,3.0,68.5,12.0,1
2123,0,4,28,3,9,0,0,7.5,4.5,61.5,16.0,2
1047,0,4,28,3,10,0,0,8.0,5.0,53.0,15.0,2
1030,0,4,28,3,11,0,0,9.5,7.0,41.5,17.0,2
1213,0,4,28,3,12,0,0,10.5,9.5,37.5,17.0,2
1272,0,4,28,3,13,0,0,11.0,11.0,38.0,18.5,1
1213,0,4,28,3,14,0,0,11.5,11.5,34.0,23.0,1
1278,0,4,28,3,15,0,0,12.0,12.0,34.0,24.0,1
1673,0,4,28,3,16,0,0,11.5,11.5,44.0,23.0,2
3041,0,4,28,3,17,0,0,11.0,11.0,48.5,28.0,2
2980,0,4,28,3,18,0,0,10.5,9.0,54.0,26.0,2
1733,0,4,28,3,19,0,0,10.5,9.0,56.0,25.0,2
990,0,4,28,3,20,0,0,10.0,7.0,60.0,27.0,2
659,0,4,28,3,21,0,0,10.0,7.0,64.5,24.0,7
569,0,4,28,3,22,0,0,9.0,6.0,76.0,24.0,7
312,0,4,28,3,23,0,0,9.0,6.0,73.5,23.0,2
151,0,4,29,4,0,0,0,8.0,4.5,82.0,24.0,7
82,0,4,29,4,1,0,0,7.5,4.0,79.0,24.0,7
63,0,4,29,4,2,0,0,7.0,3.5,76.0,22.0,2
46,0,4,29,4,3,0,0,7.0,3.0,78.5,22.0,2
53,0,4,29,4,4,0,0,7.0,3.0,68.5,25.0,1
101,0,4,29,4,5,0,0,6.0,2.0,71.0,21.0,1
564,0,4,29,4,6,0,0,6.0,2.0,66.0,25.0,1
1887,0,4,29,4,7,0,0,6.5,2.5,61.0,25.0,1
3669,0,4,29,4,8,0,0,7.5,3.5,61.5,28.0,2
1981,0,4,29,4,9,0,0,8.5,4.5,53.5,31.5,2
989,0,4,29,4,10,0,0,9.5,6.0,50.5,29.0,2
1051,0,4,29,4,11,0,0,10.5,8.5,45.0,33.0,2
1169,0,4,29,4,12,0,0,9.5,7.0,56.5,34.0,7
907,0,4,29,4,13,0,0,9.5,6.5,60.0,28.0,7
738,0,4,29,4,14,0,0,9.5,6.5,56.0,21.5,10
1041,0,4,29,4,15,0,0,9.0,5.0,64.0,30.5,7
1677,0,4,29,4,16,0,0,10.0,8.5,58.0,23.0,7
2845,0,4,29,4,17,0,0,11.0,11.0,45.5,29.0,2
2409,0,4,29,4,18,0,0,11.0,11.0,45.5,27.5,1
1513,0,4,29,4,19,0,0,10.0,7.5,46.5,20.5,1
998,0,4,29,4,20,0,0,10.0,7.5,52.5,20.5,1
596,0,4,29,4,21,0,0,9.0,6.5,56.0,16.5,1
460,0,4,29,4,22,0,0,8.5,7.0,55.5,10.0,1
395,0,4,29,4,23,0,0,8.0,6.0,62.0,11.0,1
332,0,4,30,5,0,0,1,7.0,5.0,68.5,11.0,1
222,0,4,30,5,1,0,1,6.5,4.5,68.5,9.0,1
157,0,4,30,5,2,0,1,6.0,4.0,71.0,11.0,1
127,0,4,30,5,3,0,1,5.5,3.5,73.5,9.0,1
69,0,4,30,5,4,0,1,5.0,3.0,76.0,8.0,1
61,0,4,30,5,5,0,1,5.0,2.5,76.0,10.0,1
127,0,4,30,5,6,0,1,5.0,3.0,76.0,8.0,1
263,0,4,30,5,7,0,1,6.0,3.5,73.5,11.0,1
512,0,4,30,5,8,0,1,8.0,6.0,66.0,9.0,1
890,0,4,30,5,9,0,1,9.5,8.0,60.0,10.0,2
1395,0,4,30,5,10,0,1,10.0,8.0,50.5,13.0,2
1858,0,4,30,5,11,0,1,11.0,11.0,41.0,17.0,1
2157,0,4,30,5,12,0,1,12.0,12.0,35.0,15.0,1
2178,0,4,30,5,13,0,1,12.0,12.0,35.0,15.0,1
2171,0,4,30,5,14,0,1,12.5,12.5,34.0,18.0,1
2172,0,4,30,5,15,0,1,13.0,13.0,33.5,13.0,1
2253,0,4,30,5,16,0,1,12.0,12.0,42.5,23.5,1
1976,0,4,30,5,17,0,1,11.5,11.5,41.0,18.5,1
1777,0,4,30,5,18,0,1,12.0,12.0,38.0,16.0,1
1429,0,4,30,5,19,0,1,11.5,11.5,45.5,15.0,1
1095,0,4,30,5,20,0,1,10.5,9.5,50.5,12.0,3
526,0,4,30,5,21,0,1,9.5,8.0,60.0,9.5,1
510,0,4,30,5,22,0,1,9.0,8.0,62.0,6.5,1
441,0,4,30,5,23,0,1,8.0,7.0,66.0,6.5,1
426,0,5,1,6,0,0,1,7.5,7.0,68.5,5.0,1
270,0,5,1,6,1,0,1,7.0,6.5,71.0,5.5,1
199,0,5,1,6,2,0,1,6.0,4.0,76.0,7.0,1
154,0,5,1,6,3,0,1,6.0,5.5,76.0,5.0,1
98,0,5,1,6,4,0,1,5.0,3.5,81.0,6.5,1
98,0,5,1,6,5,0,1,5.0,3.0,81.0,8.0,1
107,0,5,1,6,6,0,1,5.5,4.5,78.5,6.0,1
171,0,5,1,6,7,0,1,7.0,6.0,71.0,6.0,1
374,0,5,1,6,8,0,1,9.5,9.5,64.0,5.0,1
776,0,5,1,6,9,0,1,11.5,11.5,52.5,7.0,1
1344,0,5,1,6,10,0,1,13.0,13.0,44.0,11.0,1
1884,0,5,1,6,11,0,1,13.5,13.5,41.5,14.0,2
2365,0,5,1,6,12,0,1,14.5,14.5,36.5,15.0,1
2749,0,5,1,6,13,0,1,15.5,15.5,32.5,15.0,1
2740,0,5,1,6,14,0,1,16.5,16.5,29.5,16.0,1
2953,0,5,1,6,15,0,1,16.0,16.0,36.5,20.5,1
3205,0,5,1,6,16,0,1,15.5,15.5,42.0,22.0,1
2764,0,5,1,6,17,0,1,15.0,15.0,48.0,19.5,1
2454,0,5,1,6,18,0,1,14.5,14.5,49.5,21.0,1
1568,0,5,1,6,19,0,1,13.5,13.5,51.0,20.5,1
1006,0,5,1,6,20,0,1,12.5,12.5,59.0,17.0,1
601,0,5,1,6,21,0,1,12.0,12.0,63.0,16.0,1
512,0,5,1,6,22,0,1,11.0,11.0,72.0,15.0,7
431,0,5,1,6,23,0,1,11.0,11.0,74.5,15.0,7
363,0,5,2,0,0,1,0,11.0,11.0,77.0,18.0,4
196,0,5,2,0,1,1,0,11.0,11.0,77.0,18.0,4
168,0,5,2,0,2,1,0,11.0,11.0,82.0,16.0,4
111,0,5,2,0,3,1,0,10.0,8.0,88.0,15.0,7
91,0,5,2,0,4,1,0,10.5,9.5,91.0,13.0,7
85,0,5,2,0,5,1,0,11.0,11.0,91.0,13.0,3
125,0,5,2,0,6,1,0,11.0,11.0,94.0,14.0,3
227,0,5,2,0,7,1,0,12.0,12.0,88.0,17.0,3
